"20190502",3054","¥ß¸U§Q","5,136","6","127,959","24.85","25.50","24.70","24.70","-","0.15","24.65","1","25.50","2","0.00"
"20190503",3054","¥ß¸U§Q","8,003","11","196,572","25.20","25.20","24.45","24.50","-","0.20","24.45","2","24.90","3","0.00"
"20190506",3054","¥ß¸U§Q","12,002","12","295,248","24.85","24.85","24.55","24.60","+","0.10","24.80","1","24.85","2","0.00"
"20190507",3054","¥ß¸U§Q","16,284","16","401,922","24.55","24.90","24.55","24.55","-","0.05","24.50","6","24.90","1","0.00"
"20190508",3054","¥ß¸U§Q","8,000","8","200,700","25.35","25.35","24.60","25.15","+","0.60","25.00","1","25.15","1","0.00"
"20190509",3054","¥ß¸U§Q","7,000","6","176,700","25.20","25.25","25.20","25.25","+","0.10","25.10","2","25.30","2","0.00"
"20190510",3054","¥ß¸U§Q","6,581","9","164,637","24.90","25.15","24.90","25.05","-","0.20","24.90","1","25.15","1","0.00"
"20190513",3054","¥ß¸U§Q","13,000","10","327,050","25.65","25.65","24.80","24.90","-","0.15","24.80","2","25.00","1","0.00"
"20190514",3054","¥ß¸U§Q","21,000","14","523,100","24.70","25.35","24.70","25.10","+","0.20","25.00","1","25.15","2","0.00"
"20190515",3054","¥ß¸U§Q","12,514","10","311,522","24.90","25.00","24.85","25.00","-","0.10","24.85","8","25.00","1","0.00"
"20190516",3054","¥ß¸U§Q","29,000","20","722,500","25.00","25.00","24.85","25.00"," ","0.00","24.85","1","25.00","5","0.00"
"20190517",3054","¥ß¸U§Q","7,156","9","177,825","24.95","24.95","24.80","24.85","-","0.15","24.75","1","24.85","1","0.00"
"20190520",3054","¥ß¸U§Q","26,005","16","646,773","24.80","24.95","24.60","24.90","+","0.05","24.90","1","24.95","4","0.00"
"20190521",3054","¥ß¸U§Q","123,000","20","3,057,150","24.80","25.00","24.80","25.00","+","0.10","25.00","2","25.05","2","0.00"
"20190522",3054","¥ß¸U§Q","113,089","22","2,813,825","24.85","25.15","24.75","25.10","+","0.10","25.05","5","25.20","2","0.00"
"20190523",3054","¥ß¸U§Q","9,000","6","226,400","25.20","25.20","25.15","25.15","+","0.05","24.40","2","25.10","2","0.00"
"20190524",3054","¥ß¸U§Q","29,491","22","743,373","25.10","25.30","25.10","25.30","+","0.15","24.50","1","25.30","3","0.00"
"20190527",3054","¥ß¸U§Q","21,000","15","529,450","25.25","25.30","24.80","25.30"," ","0.00","25.25","1","25.30","4","0.00"
"20190528",3054","¥ß¸U§Q","29,000","19","730,800","24.70","25.35","24.70","25.35","+","0.05","25.05","1","25.55","3","0.00"
"20190529",3054","¥ß¸U§Q","40,236","30","1,005,284","25.50","25.50","24.60","25.40","+","0.05","25.35","2","25.40","4","0.00"
"20190530",3054","¥ß¸U§Q","8,000","7","202,550","25.45","25.45","25.20","25.20","-","0.20","25.10","1","25.20","2","0.00"
"20190531",3054","¥ß¸U§Q","24,486","19","612,900","26.00","26.00","24.85","25.20"," ","0.00","24.85","2","25.20","1","0.00"
"20190603",3054","¥ß¸U§Q","18,000","9","447,600","25.20","25.20","24.60","25.00","-","0.20","24.60","1","25.10","2","0.00"
