"20190502","0050","元大台灣50","6,155,563","2,206","511,743,438","82.95","83.45","82.90","83.00","+","0.20","82.95","94","83.00","1,845","0.00"
"20190503","0050","元大台灣50","30,324,466","2,939","2,531,398,997","83.10","83.80","83.10","83.75","+","0.75","83.75","23","83.80","237","0.00"
"20190506","0050","元大台灣50","7,463,612","3,956","614,195,906","82.60","82.60","82.05","82.30","-","1.45","82.25","957","82.30","2,020","0.00"
"20190507","0050","元大台灣50","14,011,442","3,021","1,163,500,108","82.65","83.30","82.65","83.15","+","0.85","83.10","55","83.15","1,286","0.00"
"20190508","0050","元大台灣50","13,573,142","2,189","1,120,446,358","82.40","82.85","82.25","82.55","-","0.60","82.50","390","82.55","145","0.00"
"20190509","0050","元大台灣50","6,923,673","4,032","565,348,226","82.15","82.20","81.25","81.55","-","1.00","81.50","36","81.55","492","0.00"
"20190510","0050","元大台灣50","11,794,135","4,632","961,017,047","81.55","82.15","80.90","81.50","-","0.05","81.45","43","81.50","179","0.00"
"20190513","0050","元大台灣50","18,678,106","9,159","1,503,424,339","81.10","81.10","80.10","80.15","-","1.35","80.15","149","80.20","76","0.00"
"20190514","0050","元大台灣50","20,279,630","9,964","1,613,491,800","79.60","80.05","78.90","79.65","-","0.50","79.65","964","79.70","1,043","0.00"
"20190515","0050","元大台灣50","17,261,839","8,236","1,376,616,520","79.65","80.00","79.45","79.75","+","0.10","79.70","617","79.75","369","0.00"
"20190516","0050","元大台灣50","17,099,974","7,751","1,355,088,953","79.50","79.60","79.00","79.05","-","0.70","79.00","1,522","79.05","1,591","0.00"
"20190517","0050","元大台灣50","23,573,826","11,522","1,854,550,805","79.50","79.55","78.25","78.25","-","0.80","78.20","1,219","78.25","355","0.00"
"20190520","0050","元大台灣50","14,304,763","6,896","1,121,570,149","78.50","78.80","78.15","78.20","-","0.05","78.15","328","78.20","507","0.00"
"20190521","0050","元大台灣50","19,814,843","6,058","1,548,066,469","78.00","78.45","77.70","78.40","+","0.20","78.35","95","78.40","26","0.00"
"20190522","0050","元大台灣50","10,557,991","4,582","827,306,010","78.20","78.65","78.10","78.40"," ","0.00","78.40","194","78.45","825","0.00"
