"20190502",5533","供","79,088","23","1,274,458","16.10","16.20","16.00","16.10"," ","0.00","16.05","2","16.20","4","19.63"
"20190503",5533","供","87,072","19","1,407,116","16.10","16.25","16.05","16.25","+","0.15","16.10","2","16.25","7","19.82"
"20190506",5533","供","676,100","27","10,701,245","16.10","16.10","15.80","16.00","-","0.25","16.00","1","16.10","1","19.51"
"20190507",5533","供","58,897","24","946,052","16.00","16.15","16.00","16.05","+","0.05","16.05","1","16.25","15","19.57"
"20190508",5533","供","47,000","9","752,950","16.00","16.05","15.95","15.95","-","0.10","15.95","1","16.00","18","19.45"
"20190509",5533","供","71,153","23","1,144,212","16.00","16.10","16.00","16.10","+","0.15","16.05","1","16.15","3","19.63"
"20190510",5533","供","58,218","15","936,759","16.10","16.15","16.05","16.15","+","0.05","16.05","1","16.15","6","19.70"
"20190513",5533","供","173,272","38","2,803,402","16.10","16.20","16.10","16.10","-","0.05","16.00","43","16.15","5","19.63"
"20190514",5533","供","88,000","36","1,410,250","16.10","16.15","15.90","15.90","-","0.20","15.80","33","15.90","5","25.65"
"20190515",5533","供","68,982","30","1,101,264","16.05","16.10","15.85","15.90"," ","0.00","15.85","19","15.90","13","25.65"
"20190516",5533","供","38,002","12","608,582","16.00","16.10","16.00","16.10","+","0.20","15.90","2","16.10","5","25.97"
"20190517",5533","供","216,033","18","3,545,734","16.00","16.50","16.00","16.25","+","0.15","16.20","1","16.25","2","26.21"
"20190520",5533","供","56,812","22","916,242","16.15","16.20","16.10","16.10","-","0.15","16.10","4","16.20","11","25.97"
"20190521",5533","供","72,096","39","1,171,243","16.00","16.30","16.00","16.25","+","0.15","16.20","1","16.25","6","26.21"
"20190522",5533","供","206,996","33","3,365,882","16.20","16.35","16.20","16.30","+","0.05","16.20","7","16.30","4","26.29"
"20190523",5533","供","1,081,263","24","17,203,543","16.35","16.35","15.90","15.95","-","0.35","15.95","2","16.00","1","25.73"
"20190524",5533","供","50,046","6","802,681","15.95","16.05","15.95","16.00","+","0.05","16.00","14","16.10","1","25.81"
"20190527",5533","供","79,000","17","1,276,900","16.00","16.20","16.00","16.00"," ","0.00","16.10","2","16.20","2","25.81"
"20190528",5533","供","167,950","26","2,712,494","16.10","16.20","15.95","16.10","+","0.10","16.00","9","16.20","7","25.97"
"20190529",5533","供","213,300","56","3,428,050","16.10","16.20","15.95","16.00","-","0.10","16.00","1","16.15","7","25.81"
"20190530",5533","供","82,100","16","1,320,864","16.00","16.15","16.00","16.15","+","0.15","16.05","2","16.15","1","26.05"
"20190531",5533","供","92,000","54","1,489,800","16.10","16.30","16.10","16.30","+","0.15","16.10","6","16.30","4","26.29"
"20190603",5533","供","1,328,035","64","21,319,705","16.30","16.35","16.00","16.00","-","0.30","16.00","6","16.15","2","25.81"
"20190604",5533","供","86,158","51","1,395,878","16.10","16.40","16.00","16.10","+","0.10","16.10","2","16.15","4","25.97"
"20190605",5533","供","45,460","12","731,760","16.00","16.10","16.00","16.10"," ","0.00","16.10","4","16.30","1","25.97"
"20190606",5533","供","1,051,057","21","16,714,056","15.90","16.00","15.90","16.00","-","0.10","16.00","11","16.05","1","25.81"
"20190610",5533","供","136,000","21","2,190,700","16.00","16.20","16.00","16.00"," ","0.00","16.00","2","16.15","2","25.81"
"20190611",5533","供","947,020","20","15,342,020","16.00","16.25","16.00","16.20","+","0.20","16.10","3","16.30","30","26.13"
"20190612",5533","供","855,991","47","13,709,506","16.30","16.30","16.00","16.10","-","0.10","16.10","3","16.15","1","25.97"
"20190613",5533","供","775,461","23","12,417,948","16.10","16.15","15.95","16.05","-","0.05","16.05","3","16.20","4","25.89"
"20190614",5533","供","165,601","59","2,673,834","16.10","16.20","16.10","16.20","+","0.15","16.05","3","16.20","4","26.13"
"20190617",5533","供","606,168","13","9,759,388","16.10","16.15","16.10","16.10","-","0.10","16.10","23","16.20","3","25.97"
"20190618",5533","供","683,000","21","10,971,250","16.10","16.25","16.10","16.10"," ","0.00","16.10","14","16.20","6","25.97"
"20190619",5533","供","1,165,533","44","18,777,786","16.15","16.35","16.15","16.15","+","0.05","16.15","6","16.30","5","26.05"
"20190620",5533","供","694,107","43","11,264,671","16.15","16.30","16.10","16.20","+","0.05","16.15","9","16.20","1","26.13"
"20190621",5533","供","1,248,408","71","19,856,978","16.15","16.20","16.05","16.05","-","0.15","16.10","5","16.15","1","25.89"
"20190624",5533","供","137,562","44","2,223,802","16.10","16.25","16.10","16.25","+","0.20","16.25","10","16.30","7","26.21"
"20190625",5533","供","166,109","80","2,697,769","16.20","16.30","16.20","16.25"," ","0.00","16.25","4","16.30","1","26.21"
"20190626",5533","供","1,959,167","119","31,002,871","15.60","15.70","15.55","15.70","X","0.00","15.60","5","15.75","8","25.32"
"20190627",5533","供","317,100","66","4,969,810","15.70","15.70","15.60","15.60","-","0.10","15.60","20","15.70","4","25.16"
"20190628",5533","供","1,349,499","65","21,392,333","15.70","15.90","15.60","15.90","+","0.30","15.90","60","15.95","13","25.65"
"20190701",5533","供","570,050","22","9,052,190","15.85","15.85","15.70","15.85","-","0.05","15.75","1","15.85","1","25.56"
"20190702",5533","供","205,000","26","3,217,750","15.70","15.75","15.60","15.75","-","0.10","15.70","11","15.75","7","25.40"
"20190703",5533","供","242,101","51","3,798,195","15.70","15.85","15.60","15.85","+","0.10","15.60","6","15.85","7","25.56"
"20190704",5533","供","159,806","50","2,499,692","15.70","15.75","15.50","15.60","-","0.25","15.60","22","15.65","20","25.16"
"20190705",5533","供","118,437","25","1,852,017","15.65","15.65","15.60","15.60"," ","0.00","15.60","13","15.65","5","25.16"
"20190708",5533","供","212,699","50","3,334,818","15.60","15.70","15.60","15.65","+","0.05","15.65","10","15.70","7","25.24"
"20190709",5533","供","209,571","21","3,292,157","15.65","15.75","15.65","15.70","+","0.05","15.65","24","15.70","4","25.32"
"20190710",5533","供","164,387","17","2,589,775","15.60","15.80","15.60","15.70"," ","0.00","15.70","2","15.80","17","25.32"
"20190711",5533","供","74,307","6","1,173,919","15.80","15.80","15.75","15.80","+","0.10","15.75","2","15.80","12","25.48"
"20190712",5533","供","102,000","24","1,606,000","15.70","15.80","15.70","15.70","-","0.10","15.70","7","15.75","2","25.32"
"20190715",5533","供","79,000","26","1,239,600","15.70","15.75","15.65","15.70"," ","0.00","15.70","8","15.75","15","25.32"
"20190716",5533","供","43,077","14","676,855","15.70","15.75","15.65","15.70"," ","0.00","15.70","3","15.80","6","25.32"
"20190717",5533","供","636,040","69","10,267,274","15.65","15.90","15.65","15.70"," ","0.00","15.70","5","15.90","4","25.32"
"20190718",5533","供","28,499","10","448,683","15.70","15.85","15.70","15.80","+","0.10","15.75","5","15.85","2","25.48"
"20190719",5533","供","70,258","30","1,106,250","15.80","15.85","15.70","15.75","-","0.05","15.75","4","15.80","1","25.40"
"20190722",5533","供","60,334","16","952,392","15.75","15.80","15.75","15.80","+","0.05","15.80","1","15.85","4","25.48"
"20190723",5533","供","89,001","50","1,402,215","15.80","15.80","15.65","15.65","-","0.15","15.65","13","15.70","18","25.24"
"20190724",5533","供","103,139","30","1,626,431","15.65","15.80","15.65","15.70","+","0.05","15.65","24","15.85","6","25.32"
"20190725",5533","供","56,500","13","887,549","15.70","15.75","15.70","15.75","+","0.05","15.75","12","15.80","6","25.40"
"20190726",5533","供","76,500","20","1,204,625","15.75","15.75","15.70","15.75"," ","0.00","15.70","8","15.75","2","25.40"
"20190729",5533","供","50,176","17","791,772","15.80","15.80","15.70","15.80","+","0.05","15.75","1","15.85","15","25.48"
"20190730",5533","供","122,499","21","1,936,734","15.70","15.90","15.65","15.65","-","0.15","15.65","24","15.75","6","25.24"
"20190731",5533","供","96,987","29","1,529,193","15.70","15.90","15.70","15.90","+","0.25","15.75","6","15.90","2","25.65"
"20190801",5533","供","70,113","6","1,106,774","15.75","15.80","15.75","15.75","-","0.15","15.75","2","15.85","1","25.40"
"20190802",5533","供","117,092","19","1,837,939","15.70","15.75","15.65","15.70","-","0.05","15.70","20","15.80","2","25.32"
"20190805",5533","供","582,325","35","9,526,101","15.70","16.45","15.70","15.70"," ","0.00","15.70","18","15.85","3","25.32"
"20190806",5533","供","35,300","12","552,894","15.60","15.70","15.55","15.65","-","0.05","15.65","9","15.70","2","25.24"
"20190807",5533","供","70,026","12","1,101,805","15.70","15.75","15.70","15.70","+","0.05","15.70","1","15.85","7","25.32"
"20190808",5533","供","263,207","13","4,141,649","15.70","15.80","15.70","15.70"," ","0.00","15.70","17","15.85","1","25.32"
"20190812",5533","供","126,641","50","1,991,880","15.65","15.80","15.60","15.65","-","0.05","15.65","4","15.75","1","25.24"
"20190813",5533","供","51,408","14","807,464","15.70","15.75","15.60","15.70","+","0.05","15.70","6","15.75","13","28.55"
"20190814",5533","供","215,178","32","3,400,426","15.80","15.85","15.60","15.65","-","0.05","15.60","5","15.70","1","28.45"
"20190815",5533","供","98,000","45","1,536,050","15.60","15.70","15.50","15.60","-","0.05","15.60","3","15.65","5","28.36"
"20190816",5533","供","123,000","25","1,930,050","15.65","15.75","15.60","15.70","+","0.10","15.65","1","15.70","1","28.55"
"20190819",5533","供","717,000","26","11,500,550","15.60","15.80","15.60","15.70"," ","0.00","15.70","6","15.75","3","28.55"
"20190820",5533","供","104,500","21","1,646,450","15.70","15.80","15.70","15.75","+","0.05","15.75","3","15.80","3","28.64"
"20190821",5533","供","102,500","50","1,619,899","15.80","16.00","15.75","15.75"," ","0.00","15.75","7","15.95","5","28.64"
"20190822",5533","供","57,613","9","909,062","15.75","15.80","15.75","15.75"," ","0.00","15.70","20","15.75","1","28.64"
"20190823",5533","供","90,010","14","1,425,357","15.90","15.95","15.75","15.75"," ","0.00","15.75","21","15.85","1","28.64"
"20190826",5533","供","62,000","12","976,050","15.70","15.80","15.70","15.75"," ","0.00","15.70","23","15.75","59","28.64"
"20190827",5533","供","64,062","15","1,011,572","15.75","15.80","15.75","15.80","+","0.05","15.80","6","15.85","2","28.73"
"20190828",5533","供","135,196","22","2,142,576","15.80","15.95","15.80","15.80"," ","0.00","15.75","21","15.80","1","28.73"
"20190829",5533","供","66,336","16","1,050,574","15.80","15.95","15.80","15.80"," ","0.00","15.80","9","15.90","19","28.73"
"20190830",5533","供","127,595","30","2,026,009","15.80","16.00","15.80","16.00","+","0.20","15.85","3","16.00","9","29.09"
"20190902",5533","供","99,000","25","1,576,900","15.90","16.05","15.85","15.95","-","0.05","15.85","1","15.95","2","29.00"
"20190903",5533","供","38,220","14","611,074","16.00","16.00","15.90","15.90","-","0.05","15.90","5","16.00","7","28.91"
"20190904",5533","供","100,726","22","1,604,320","15.90","16.00","15.90","15.90"," ","0.00","15.90","2","16.00","2","28.91"
"20190905",5533","供","70,902","18","1,127,096","15.90","15.90","15.85","15.85","-","0.05","15.85","4","15.95","1","28.82"
"20190906",5533","供","67,302","16","1,070,071","15.90","15.90","15.90","15.90","+","0.05","15.85","2","15.90","2","28.91"
"20190909",5533","供","57,000","14","906,300","15.90","15.90","15.90","15.90"," ","0.00","15.85","12","15.95","1","28.91"
"20190910",5533","供","69,218","17","1,100,222","15.90","15.90","15.80","15.80","-","0.10","15.80","10","15.85","9","28.73"
"20190911",5533","供","47,000","10","746,250","15.85","15.95","15.85","15.90","+","0.10","15.85","14","15.95","7","28.91"
"20190912",5533","供","72,000","13","1,146,800","15.90","15.90","15.90","15.90"," ","0.00","15.80","10","15.95","4","28.91"
"20190916",5533","供","55,441","15","880,973","15.90","15.90","15.80","15.80","-","0.10","15.80","7","15.85","4","28.73"
"20190917",5533","供","53,193","21","840,228","15.80","15.85","15.70","15.80"," ","0.00","15.80","2","15.85","4","28.73"
"20190918",5533","供","62,460","43","990,764","15.75","16.00","15.70","16.00","+","0.20","15.80","3","15.95","1","29.09"
"20190919",5533","供","46,350","18","736,030","15.90","15.90","15.75","15.85","-","0.15","15.85","9","15.90","2","28.82"
