"20190502","0052","富邦科技","142,000","10","7,881,800","56.05","56.05","55.20","55.30","X","0.00","55.05","25","55.35","20","0.00"
"20190503","0052","富邦科技","108,470","15","6,088,125","55.80","56.15","55.65","56.15","+","0.85","56.25","40","56.50","25","0.00"
"20190506","0052","富邦科技","117,562","15","6,478,136","55.95","55.95","55.00","55.25","-","0.90","54.95","35","55.30","20","0.00"
"20190507","0052","富邦科技","107,539","20","6,004,568","55.45","56.00","55.25","56.00","+","0.75","56.00","1","56.05","20","0.00"
"20190508","0052","富邦科技","116,200","18","6,436,900","55.50","55.60","55.10","55.40","-","0.60","55.30","5","55.50","1","0.00"
"20190509","0052","富邦科技","107,256","10","5,845,325","54.60","54.60","54.45","54.50","-","0.90","54.35","3","54.60","21","0.00"
"20190510","0052","富邦科技","107,039","11","5,828,257","54.75","54.75","54.20","54.20","-","0.30","54.20","39","54.55","21","0.00"
"20190513","0052","富邦科技","103,217","6","5,526,496","54.00","54.00","53.00","53.05","-","1.15","53.00","1","53.20","24","0.00"
"20190514","0052","富邦科技","110,747","16","5,873,842","52.30","53.10","52.05","52.80","-","0.25","52.60","1","52.80","20","0.00"
"20190515","0052","富邦科技","102,563","8","5,466,060","53.20","53.30","53.05","53.05","+","0.25","52.75","35","53.05","19","0.00"
"20190516","0052","富邦科技","131,000","14","6,923,450","53.00","53.00","52.45","52.45","-","0.60","52.35","1","52.80","1","0.00"
"20190517","0052","富邦科技","239,730","32","12,579,022","53.00","53.05","51.95","51.95","-","0.50","51.50","6","51.90","2","0.00"
"20190520","0052","富邦科技","113,136","15","5,801,136","51.40","51.70","51.00","51.00","-","0.95","51.00","1","51.20","5","0.00"
"20190521","0052","富邦科技","109,130","16","5,511,471","50.55","50.60","50.50","50.55","-","0.45","50.45","1","50.70","5","0.00"
"20190522","0052","富邦科技","111,000","6","5,693,350","50.85","51.30","50.85","51.25","+","0.70","50.80","50","51.15","5","0.00"
