"20190502",1108","©¯ºÖ","80,809","29","568,281","7.09","7.09","7.01","7.02","-","0.02","7.01","21","7.02","3","0.00"
"20190503",1108","©¯ºÖ","154,500","56","1,084,175","7.02","7.06","6.99","6.99","-","0.03","6.99","23","7.00","1","0.00"
"20190506",1108","©¯ºÖ","80,319","45","560,053","7.00","7.03","6.94","7.01","+","0.02","6.96","1","7.02","27","0.00"
"20190507",1108","©¯ºÖ","71,000","27","497,030","6.96","7.02","6.96","7.01"," ","0.00","7.01","8","7.05","4","0.00"
"20190508",1108","©¯ºÖ","26,237","18","183,459","7.00","7.01","6.97","6.97","-","0.04","6.97","2","6.98","29","0.00"
"20190509",1108","©¯ºÖ","37,000","20","256,360","6.96","6.97","6.87","6.97"," ","0.00","6.92","10","6.98","3","0.00"
"20190510",1108","©¯ºÖ","118,210","44","831,694","7.15","7.15","6.98","7.00","+","0.03","6.98","4","7.00","7","0.00"
"20190513",1108","©¯ºÖ","55,000","27","385,240","7.09","7.09","6.95","7.01","+","0.01","6.96","1","7.01","22","0.00"
"20190514",1108","©¯ºÖ","46,000","25","322,740","7.03","7.05","6.98","6.98","-","0.03","6.98","8","7.00","9","0.00"
"20190515",1108","©¯ºÖ","32,055","15","224,241","7.00","7.00","6.99","7.00","+","0.02","6.99","16","7.00","8","0.00"
"20190516",1108","©¯ºÖ","31,000","13","217,230","7.03","7.03","6.97","7.02","+","0.02","7.00","5","7.02","24","0.00"
"20190517",1108","©¯ºÖ","30,053","14","210,158","7.00","7.00","6.99","6.99","-","0.03","6.97","10","6.99","1","0.00"
"20190520",1108","©¯ºÖ","24,000","16","167,320","6.99","7.00","6.95","6.96","-","0.03","6.94","5","6.97","11","0.00"
"20190521",1108","©¯ºÖ","54,000","21","377,260","6.95","7.00","6.95","6.99","+","0.03","6.97","1","6.99","4","0.00"
"20190522",1108","©¯ºÖ","40,000","18","278,620","7.00","7.01","6.95","6.97","-","0.02","6.94","11","6.99","11","0.00"
"20190523",1108","©¯ºÖ","23,839","15","165,808","6.97","6.99","6.93","6.95","-","0.02","6.94","6","6.95","2","0.00"
"20190524",1108","©¯ºÖ","59,000","15","407,390","6.95","6.95","6.90","6.90","-","0.05","6.90","22","6.95","5","0.00"
"20190527",1108","©¯ºÖ","52,004","34","361,276","6.91","7.00","6.90","7.00","+","0.10","6.91","2","7.00","14","0.00"
"20190528",1108","©¯ºÖ","71,810","28","499,238","6.96","6.98","6.95","6.95","-","0.05","6.94","3","6.95","10","0.00"
"20190529",1108","©¯ºÖ","169,002","55","1,166,563","6.95","6.95","6.88","6.95"," ","0.00","6.93","1","6.95","10","0.00"
"20190530",1108","©¯ºÖ","132,042","51","912,357","6.95","6.99","6.87","6.93","-","0.02","6.88","15","6.93","2","0.00"
"20190531",1108","©¯ºÖ","108,233","46","746,101","6.90","6.92","6.88","6.88","-","0.05","6.88","17","6.90","2","0.00"
"20190603",1108","©¯ºÖ","140,052","51","958,846","6.90","6.90","6.83","6.83","-","0.05","6.83","7","6.89","1","0.00"
"20190604",1108","©¯ºÖ","58,082","26","397,725","6.90","6.90","6.83","6.87","+","0.04","6.83","24","6.87","4","0.00"
"20190605",1108","©¯ºÖ","61,059","28","423,195","6.92","6.95","6.92","6.92","+","0.05","6.91","1","6.92","7","0.00"
"20190606",1108","©¯ºÖ","91,002","28","626,593","6.87","6.94","6.87","6.89","-","0.03","6.89","1","6.90","3","0.00"
"20190610",1108","©¯ºÖ","27,497","25","189,461","6.90","6.90","6.88","6.88","-","0.01","6.86","1","6.88","1","0.00"
"20190611",1108","©¯ºÖ","48,092","31","329,286","6.93","6.93","6.82","6.82","-","0.06","6.82","14","6.83","3","0.00"
"20190612",1108","©¯ºÖ","21,002","15","143,422","6.83","6.89","6.82","6.82"," ","0.00","6.82","2","6.84","4","0.00"
"20190613",1108","©¯ºÖ","44,098","18","301,556","6.85","6.86","6.81","6.85","+","0.03","6.82","5","6.86","10","0.00"
"20190614",1108","©¯ºÖ","96,200","30","659,331","6.85","6.87","6.81","6.85"," ","0.00","6.82","14","6.85","6","0.00"
