"20190502",2201","¸Î¶©","1,009,000","399","19,777,092","19.50","19.65","19.50","19.60","+","0.10","19.55","182","19.60","48","15.08"
"20190503",2201","¸Î¶©","1,183,661","334","23,202,198","19.60","19.70","19.55","19.65","+","0.05","19.60","3","19.65","192","15.12"
"20190506",2201","¸Î¶©","3,351,476","1,184","64,618,852","19.50","19.55","19.10","19.25","-","0.40","19.20","89","19.25","23","14.81"
"20190507",2201","¸Î¶©","1,329,803","548","25,641,243","19.25","19.35","19.20","19.25"," ","0.00","19.25","179","19.30","30","14.81"
"20190508",2201","¸Î¶©","1,927,809","750","36,907,816","19.05","19.25","19.00","19.25"," ","0.00","19.20","181","19.25","177","14.81"
"20190509",2201","¸Î¶©","2,863,667","876","55,486,468","19.30","19.55","19.20","19.30","+","0.05","19.25","54","19.30","19","14.85"
"20190510",2201","¸Î¶©","1,655,898","488","31,760,198","19.25","19.35","19.10","19.15","-","0.15","19.15","1","19.20","189","14.73"
"20190513",2201","¸Î¶©","3,777,937","1,213","73,385,417","19.50","19.60","19.25","19.60","+","0.45","19.55","2","19.60","286","15.08"
"20190514",2201","¸Î¶©","16,235,917","3,509","321,621,721","19.35","20.30","19.25","20.20","+","0.60","20.20","104","20.25","109","15.54"
"20190515",2201","¸Î¶©","8,175,855","1,935","164,435,445","20.00","20.30","19.90","20.30","+","0.10","20.25","344","20.30","160","31.72"
"20190516",2201","¸Î¶©","25,987,245","6,863","538,131,964","20.40","21.05","20.35","20.50","+","0.20","20.50","250","20.55","112","32.03"
"20190517",2201","¸Î¶©","48,189,038","14,765","1,059,995,508","21.15","22.50","21.10","22.15","+","1.65","22.10","45","22.15","35","34.61"
"20190520",2201","¸Î¶©","28,928,287","8,967","653,654,414","22.50","23.05","22.30","22.50","+","0.35","22.45","7","22.50","56","35.16"
"20190521",2201","¸Î¶©","10,512,619","4,046","232,057,960","22.20","22.35","21.80","22.25","-","0.25","22.20","37","22.25","61","34.77"
"20190522",2201","¸Î¶©","13,735,690","4,621","308,043,363","21.90","22.80","21.90","22.55","+","0.30","22.55","62","22.60","149","35.23"
"20190523",2201","¸Î¶©","10,098,003","3,421","222,838,360","22.40","22.55","21.75","21.80","-","0.75","21.80","42","21.85","45","34.06"
"20190524",2201","¸Î¶©","7,810,111","3,030","170,280,362","21.55","22.10","21.55","21.80"," ","0.00","21.80","14","21.85","283","34.06"
"20190527",2201","¸Î¶©","41,018,656","13,092","963,028,085","22.15","23.95","22.15","23.95","+","2.15","23.95","5,521","--","0","37.42"
"20190528",2201","¸Î¶©","28,761,639","9,841","690,572,137","24.30","24.30","23.55","23.55","-","0.40","23.55","167","23.60","6","36.80"
"20190529",2201","¸Î¶©","39,902,738","16,364","973,704,151","23.55","24.95","23.50","24.00","+","0.45","24.00","63","24.05","48","37.50"
"20190530",2201","¸Î¶©","13,934,931","6,336","334,642,294","24.25","24.35","23.80","23.85","-","0.15","23.85","96","23.90","6","37.27"
"20190531",2201","¸Î¶©","14,649,746","6,100","348,165,618","24.10","24.40","23.50","23.85"," ","0.00","23.80","157","23.85","43","37.27"
"20190603",2201","¸Î¶©","13,838,621","5,121","326,386,253","24.00","24.10","23.25","23.25","-","0.60","23.25","322","23.30","7","36.33"
"20190604",2201","¸Î¶©","12,684,270","4,873","295,114,675","23.35","23.75","23.05","23.10","-","0.15","23.10","24","23.15","4","36.09"
"20190605",2201","¸Î¶©","12,690,268","5,348","295,326,981","23.70","23.75","22.90","23.20","+","0.10","23.20","23","23.25","62","36.25"
"20190606",2201","¸Î¶©","12,864,586","5,423","293,837,648","23.15","23.45","22.55","22.55","-","0.65","22.55","197","22.60","249","35.23"
"20190610",2201","¸Î¶©","10,357,942","3,315","234,321,490","22.90","22.90","22.45","22.50","-","0.05","22.50","244","22.55","23","35.16"
"20190611",2201","¸Î¶©","9,371,271","4,509","211,983,199","22.55","22.90","22.45","22.60","+","0.10","22.55","78","22.60","21","35.31"
"20190612",2201","¸Î¶©","13,005,196","4,958","288,310,771","22.65","22.70","22.00","22.00","-","0.60","22.00","421","22.05","9","34.38"
"20190613",2201","¸Î¶©","13,734,403","4,911","297,242,336","22.05","22.10","21.40","21.60","-","0.40","21.60","7","21.65","90","33.75"
"20190614",2201","¸Î¶©","5,297,708","2,087","115,225,179","21.70","21.90","21.60","21.80","+","0.20","21.80","158","21.85","29","34.06"
"20190617",2201","¸Î¶©","7,472,761","2,325","160,853,364","21.80","21.80","21.40","21.45","-","0.35","21.45","96","21.50","557","33.52"
"20190618",2201","¸Î¶©","4,228,215","1,469","91,037,022","21.45","21.70","21.40","21.50","+","0.05","21.50","126","21.55","13","33.59"
"20190619",2201","¸Î¶©","5,908,544","2,169","127,762,100","21.75","21.80","21.45","21.80","+","0.30","21.80","59","21.85","94","34.06"
"20190620",2201","¸Î¶©","15,169,733","4,277","334,515,742","21.75","22.25","21.65","22.15","+","0.35","22.10","136","22.15","2,632","34.61"
"20190621",2201","¸Î¶©","12,889,481","3,236","286,123,949","22.05","22.40","22.00","22.05","-","0.10","22.05","27","22.10","15","34.45"
"20190624",2201","¸Î¶©","5,331,419","2,049","117,461,453","22.05","22.15","21.95","22.10","+","0.05","22.10","80","22.15","162","34.53"
"20190625",2201","¸Î¶©","16,035,321","5,264","362,044,296","22.20","22.85","22.20","22.60","+","0.50","22.60","432","22.65","57","35.31"
"20190626",2201","¸Î¶©","14,247,659","4,664","326,528,715","22.55","23.10","22.50","22.95","+","0.35","22.90","124","22.95","131","35.86"
"20190627",2201","¸Î¶©","8,039,011","2,644","183,837,245","23.00","23.10","22.70","22.80","-","0.15","22.80","5","22.85","142","35.62"
"20190628",2201","¸Î¶©","4,546,008","1,874","103,183,277","22.85","22.85","22.60","22.80"," ","0.00","22.75","1","22.80","129","35.62"
"20190701",2201","¸Î¶©","10,689,406","3,416","247,564,260","22.85","23.40","22.75","23.25","+","0.45","23.25","130","23.30","207","36.33"
"20190702",2201","¸Î¶©","10,585,617","3,560","248,970,331","23.25","23.65","23.15","23.45","+","0.20","23.45","157","23.50","43","36.64"
"20190703",2201","¸Î¶©","8,405,404","2,214","194,449,442","23.50","23.55","22.90","23.00","-","0.45","22.95","86","23.00","3","35.94"
"20190704",2201","¸Î¶©","9,694,886","3,559","227,464,869","23.20","23.65","23.05","23.50","+","0.50","23.50","628","23.55","143","36.72"
"20190705",2201","¸Î¶©","7,942,444","2,990","188,251,320","23.55","23.85","23.40","23.60","+","0.10","23.60","96","23.65","12","36.88"
"20190708",2201","¸Î¶©","7,836,905","2,422","185,364,803","23.55","23.80","23.40","23.60"," ","0.00","23.55","258","23.60","134","36.88"
"20190709",2201","¸Î¶©","3,796,209","1,715","90,288,144","23.60","23.90","23.60","23.80","+","0.20","23.80","60","23.85","33","37.19"
"20190710",2201","¸Î¶©","4,747,810","2,047","113,482,073","23.80","24.00","23.70","23.85","+","0.05","23.85","89","23.90","50","37.27"
"20190711",2201","¸Î¶©","7,786,910","2,105","186,405,089","23.75","24.10","23.70","23.95","+","0.10","23.95","45","24.00","113","37.42"
"20190712",2201","¸Î¶©","14,957,201","4,035","351,212,389","24.00","24.05","23.15","23.15","-","0.80","23.15","249","23.20","20","36.17"
"20190715",2201","¸Î¶©","9,498,058","2,713","224,504,824","23.10","24.00","23.10","23.90","+","0.75","23.90","22","23.95","166","37.34"
"20190716",2201","¸Î¶©","7,267,262","2,041","171,325,284","23.85","23.95","23.40","23.45","-","0.45","23.45","129","23.50","1,949","36.64"
"20190717",2201","¸Î¶©","2,330,466","1,010","54,747,723","23.45","23.70","23.40","23.45"," ","0.00","23.45","70","23.50","7","36.64"
"20190718",2201","¸Î¶©","2,581,133","789","60,464,960","23.45","23.55","23.30","23.45"," ","0.00","23.40","32","23.45","55","36.64"
"20190719",2201","¸Î¶©","6,256,499","1,763","146,817,395","23.45","23.80","23.30","23.35","-","0.10","23.35","22","23.40","1,624","36.48"
"20190722",2201","¸Î¶©","7,777,980","1,758","180,456,431","23.35","23.35","23.05","23.20","-","0.15","23.15","145","23.20","114","36.25"
"20190723",2201","¸Î¶©","6,262,317","2,093","142,059,235","22.75","22.90","22.50","22.55","X","0.00","22.55","5","22.60","1,098","35.23"
"20190724",2201","¸Î¶©","3,947,140","1,387","88,575,121","22.55","22.70","22.35","22.35","-","0.20","22.35","252","22.40","5","34.92"
"20190725",2201","¸Î¶©","3,526,209","1,457","79,069,717","22.40","22.70","22.30","22.65","+","0.30","22.65","60","22.70","64","35.39"
"20190726",2201","¸Î¶©","23,431,585","7,400","553,904,584","22.75","24.05","22.50","23.90","+","1.25","23.90","5","23.95","139","37.34"
"20190729",2201","¸Î¶©","17,261,559","5,563","419,567,507","23.90","24.85","23.70","24.45","+","0.55","24.45","32","24.50","151","38.20"
"20190730",2201","¸Î¶©","8,577,536","2,602","208,380,692","24.30","24.70","24.00","24.30","-","0.15","24.25","118","24.30","162","37.97"
"20190731",2201","¸Î¶©","6,739,842","2,186","163,024,108","24.25","24.55","24.00","24.00","-","0.30","24.00","155","24.10","25","37.50"
"20190801",2201","¸Î¶©","6,422,441","1,969","151,708,878","23.80","23.90","23.40","23.60","-","0.40","23.55","82","23.60","2","36.88"
"20190802",2201","¸Î¶©","8,368,074","2,291","193,021,851","23.35","23.40","22.85","23.05","-","0.55","23.00","119","23.05","79","36.02"
"20190805",2201","¸Î¶©","4,420,896","1,532","101,683,604","23.00","23.25","22.80","22.90","-","0.15","22.85","229","22.90","15","35.78"
"20190806",2201","¸Î¶©","5,822,622","1,973","130,578,197","22.50","22.70","22.15","22.70","-","0.20","22.65","7","22.70","31","35.47"
"20190807",2201","¸Î¶©","4,266,484","1,379","98,013,598","22.80","23.20","22.80","23.00","+","0.30","22.95","30","23.00","68","35.94"
"20190808",2201","¸Î¶©","3,772,000","1,152","86,595,744","23.00","23.20","22.75","23.20","+","0.20","23.15","50","23.20","91","36.25"
"20190812",2201","¸Î¶©","13,271,291","4,074","301,277,545","22.30","23.30","22.10","23.15","-","0.05","23.10","152","23.15","50","0.00"
"20190813",2201","¸Î¶©","9,105,997","2,909","204,680,922","23.00","23.00","22.20","22.25","-","0.90","22.25","55","22.30","37","0.00"
"20190814",2201","¸Î¶©","14,218,116","4,095","310,135,632","22.40","22.50","21.30","21.90","-","0.35","21.80","119","21.90","55","0.00"
"20190815",2201","¸Î¶©","6,217,117","2,285","132,307,204","21.30","21.50","21.05","21.10","-","0.80","21.10","34","21.15","33","0.00"
"20190816",2201","¸Î¶©","4,480,434","1,732","95,463,608","21.10","21.50","21.05","21.30","+","0.20","21.25","155","21.30","52","0.00"
"20190819",2201","¸Î¶©","3,258,337","1,304","69,068,787","21.30","21.40","21.10","21.15","-","0.15","21.15","30","21.20","1","0.00"
