"20190530","0058","富邦發達","20,000","2","895,600","44.78","44.78","44.78","44.78","+","0.30","44.73","80","44.82","65","0.00"
"20190531","0058","富邦發達","20,000","2","902,400","45.12","45.12","45.12","45.12","+","0.34","45.13","30","45.22","30","0.00"
"20190603","0058","富邦發達","20,000","2","901,600","45.08","45.08","45.08","45.08","-","0.04","45.00","30","45.09","30","0.00"
"20190604","0058","富邦發達","22,000","4","988,870","45.13","45.14","44.93","44.93","-","0.15","44.80","80","44.88","35","0.00"
"20190605","0058","富邦發達","20,000","2","901,000","45.05","45.05","45.05","45.05","+","0.12","44.88","1","44.92","30","0.00"
"20190606","0058","富邦發達","20,000","2","894,600","44.73","44.73","44.73","44.73","-","0.32","44.71","50","44.79","35","0.00"
"20190610","0058","富邦發達","22,000","5","990,610","44.91","45.04","44.90","45.04","+","0.31","45.08","50","45.17","35","0.00"
"20190611","0058","富邦發達","22,000","4","997,680","45.24","45.36","45.24","45.36","+","0.32","45.26","50","45.34","65","0.00"
"20190612","0058","富邦發達","20,000","2","906,000","45.30","45.30","45.30","45.30","-","0.06","45.31","30","45.47","30","0.00"
"20190613","0058","富邦發達","21,000","3","953,970","45.57","45.57","45.42","45.42","+","0.12","45.45","50","45.58","30","0.00"
"20190614","0058","富邦發達","22,000","4","1,001,130","45.59","45.59","45.50","45.50","+","0.08","45.40","51","45.54","30","0.00"
"20190617","0058","富邦發達","20,000","3","916,600","45.83","45.83","45.83","45.83","+","0.33","45.79","50","45.93","20","0.00"
"20190618","0058","富邦發達","23,000","5","1,053,270","45.86","45.86","45.79","45.79","-","0.04","45.76","50","45.90","20","0.00"
"20190619","0058","富邦發達","22,000","4","1,020,010","46.43","46.58","46.35","46.58","+","0.79","46.58","50","46.73","30","0.00"
"20190620","0058","富邦發達","31,000","6","1,447,990","46.65","46.75","46.65","46.72","+","0.14","46.66","50","46.80","30","0.00"
"20190621","0058","富邦發達","24,000","3","1,122,960","46.79","46.79","46.79","46.79","+","0.07","46.67","50","46.80","20","0.00"
"20190624","0058","富邦發達","21,000","3","983,220","46.62","46.83","46.62","46.83","+","0.04","46.78","30","46.83","1","0.00"
"20190625","0058","富邦發達","23,000","5","1,071,710","46.77","46.77","46.57","46.57","-","0.26","46.49","80","46.62","20","0.00"
"20190626","0058","富邦發達","21,000","3","976,410","46.61","46.61","46.49","46.49","-","0.08","46.34","15","46.49","30","0.00"
"20190627","0058","富邦發達","23,000","5","1,079,650","46.95","46.95","46.94","46.94","+","0.45","46.79","15","46.94","30","0.00"
"20190628","0058","富邦發達","20,000","2","935,600","46.78","46.78","46.78","46.78","-","0.16","46.68","15","46.85","30","0.00"
"20190701","0058","富邦發達","29,000","7","1,373,450","47.35","47.38","47.30","47.38","+","0.60","47.29","50","47.42","20","0.00"
"20190702","0058","富邦發達","22,000","4","1,039,880","47.34","47.34","47.26","47.26","-","0.12","47.02","30","47.20","30","0.00"
"20190703","0058","富邦發達","23,000","4","1,076,420","47.00","47.01","46.77","46.77","-","0.49","46.68","50","46.81","20","0.00"
"20190704","0058","富邦發達","20,000","2","937,200","46.86","46.86","46.86","46.86","+","0.09","46.81","1","46.93","20","0.00"
"20190705","0058","富邦發達","20,000","2","938,600","46.93","46.93","46.93","46.93","+","0.07","46.85","30","47.02","30","0.00"
"20190708","0058","富邦發達","21,000","3","984,470","47.07","47.07","46.87","46.87","-","0.06","46.92","50","47.05","20","0.00"
"20190709","0058","富邦發達","26,000","7","1,211,470","46.83","46.83","46.54","46.54","-","0.33","46.52","50","46.66","50","0.00"
"20190710","0058","富邦發達","20,000","2","936,000","46.80","46.80","46.80","46.80","+","0.26","46.81","80","46.94","20","0.00"
"20190711","0058","富邦發達","21,000","4","988,800","47.09","47.09","47.00","47.00","+","0.20","46.89","30","47.06","30","0.00"
"20190712","0058","富邦發達","21,000","3","984,480","47.08","47.08","46.87","46.87","-","0.13","46.69","30","46.86","1","0.00"
"20190715","0058","富邦發達","22,000","4","1,033,770","46.86","47.00","46.86","47.00","+","0.13","46.95","50","47.08","20","0.00"
"20190716","0058","富邦發達","22,000","5","1,039,000","47.20","47.23","47.20","47.23","+","0.23","47.09","30","47.27","30","0.00"
"20190717","0058","富邦發達","21,000","4","985,420","47.02","47.02","46.92","46.92","-","0.31","46.87","50","47.00","1","0.00"
"20190718","0058","富邦發達","22,000","4","1,029,800","47.00","47.00","46.80","46.80","-","0.12","46.60","30","46.77","30","0.00"
"20190719","0058","富邦發達","22,000","4","1,032,070","47.07","47.07","46.90","46.90","+","0.10","46.77","50","46.90","20","0.00"
"20190722","0058","富邦發達","21,000","4","988,040","47.04","47.05","47.04","47.05","+","0.15","46.89","30","47.07","30","0.00"
"20190723","0058","富邦發達","30,000","6","1,412,200","47.04","47.20","47.04","47.07","+","0.02","46.97","50","47.10","25","0.00"
"20190724","0058","富邦發達","20,000","2","941,600","47.08","47.08","47.08","47.08","+","0.01","46.92","50","47.03","20","0.00"
"20190725","0058","富邦發達","20,000","2","945,600","47.28","47.28","47.28","47.28","+","0.20","47.22","50","47.33","20","0.00"
"20190726","0058","富邦發達","22,000","5","1,038,860","47.21","47.25","47.21","47.22","-","0.06","47.11","50","47.22","20","0.00"
"20190729","0058","富邦發達","24,000","6","1,131,110","47.21","47.22","47.07","47.12","-","0.10","47.02","50","47.15","50","0.00"
"20190730","0058","富邦發達","22,000","4","1,033,290","47.05","47.05","46.96","46.96","-","0.16","46.76","50","46.90","50","0.00"
"20190731","0058","富邦發達","20,000","2","940,200","47.01","47.01","47.01","47.01","+","0.05","47.02","50","47.15","20","0.00"
"20190801","0058","富邦發達","20,000","2","935,000","46.75","46.75","46.75","46.75","-","0.26","46.67","50","46.80","20","0.00"
"20190802","0058","富邦發達","22,000","4","1,007,800","46.14","46.14","45.78","45.78","-","0.97","45.68","30","45.86","30","0.00"
"20190805","0058","富邦發達","22,000","4","999,550","45.68","45.68","45.42","45.47","-","0.31","45.27","50","45.39","50","0.00"
"20190806","0058","富邦發達","20,000","2","902,800","45.14","45.14","45.14","45.14","-","0.33","45.08","55","45.19","20","0.00"
"20190807","0058","富邦發達","22,000","4","996,110","45.26","45.28","45.25","45.28","+","0.14","44.97","5","45.10","30","0.00"
"20190808","0058","富邦發達","22,000","4","1,000,550","45.58","45.58","45.47","45.47","+","0.19","45.35","5","45.50","30","0.00"
"20190812","0058","富邦發達","20,000","2","911,200","45.56","45.56","45.56","45.56","+","0.09","45.30","30","45.47","30","0.00"
"20190813","0058","富邦發達","38,000","8","1,712,950","45.19","45.19","44.99","45.12","-","0.44","44.97","50","45.09","20","0.00"
"20190814","0058","富邦發達","27,000","7","1,227,560","45.61","45.65","45.42","45.42","+","0.30","45.28","50","45.40","50","0.00"
"20190815","0058","富邦發達","20,000","2","894,800","44.74","44.74","44.74","44.74","-","0.68","44.71","50","44.83","20","0.00"
"20190816","0058","富邦發達","20,000","2","903,000","45.15","45.15","45.15","45.15","+","0.41","44.97","50","45.10","20","0.00"
"20190819","0058","富邦發達","21,000","4","949,750","45.15","45.23","45.15","45.23","+","0.08","45.05","50","45.17","50","0.00"
"20190820","0058","富邦發達","22,000","4","996,940","45.27","45.32","45.27","45.32","+","0.09","45.26","50","45.38","20","0.00"
"20190821","0058","富邦發達","21,000","3","954,520","45.45","45.52","45.45","45.52","+","0.20","45.32","50","45.44","20","0.00"
"20190822","0058","富邦發達","21,000","3","953,340","45.34","45.40","45.34","45.40","-","0.12","45.38","50","45.50","20","0.00"
"20190823","0058","富邦發達","22,000","4","1,000,340","45.47","45.47","45.47","45.47","+","0.07","45.42","50","45.54","20","0.00"
"20190826","0058","富邦發達","20,000","2","896,000","44.80","44.80","44.80","44.80","-","0.67","44.65","50","44.77","50","0.00"
"20190827","0058","富邦發達","23,000","5","1,033,130","45.04","45.05","44.90","44.90","+","0.10","44.59","30","44.76","30","0.00"
"20190828","0058","富邦發達","21,000","3","941,970","44.97","44.97","44.85","44.85","-","0.05","44.79","55","44.91","48","0.00"
"20190829","0058","富邦發達","21,000","3","942,890","44.89","44.90","44.89","44.90","+","0.05","44.94","50","45.06","20","0.00"
"20190830","0058","富邦發達","22,000","4","1,005,460","45.71","45.71","45.62","45.64","+","0.74","45.68","5","45.76","26","0.00"
"20190902","0058","富邦發達","20,000","2","917,400","45.87","45.87","45.87","45.87","+","0.23","45.81","50","45.94","20","0.00"
"20190903","0058","富邦發達","22,000","4","1,009,620","46.01","46.01","45.88","45.88","+","0.01","45.58","50","45.77","20","0.00"
"20190904","0058","富邦發達","20,000","2","919,600","45.98","45.98","45.98","45.98","+","0.10","45.99","57","46.18","20","0.00"
"20190905","0058","富邦發達","20,000","2","927,200","46.36","46.36","46.36","46.36","+","0.38","46.22","50","46.42","8","0.00"
"20190906","0058","富邦發達","20,000","2","930,800","46.54","46.54","46.54","46.54","+","0.18","46.39","55","46.58","20","0.00"
"20190909","0058","富邦發達","22,000","4","1,021,200","46.60","46.60","46.40","46.40","-","0.14","46.28","50","46.47","28","0.00"
"20190910","0058","富邦發達","22,000","4","1,016,400","46.40","46.40","46.18","46.18","-","0.22","46.03","50","46.22","28","0.00"
"20190911","0058","富邦發達","20,000","2","928,400","46.42","46.42","46.42","46.42","+","0.24","46.18","50","46.36","8","0.00"
"20190912","0058","富邦發達","21,000","3","982,820","46.82","46.82","46.80","46.80","+","0.38","46.65","55","46.85","20","0.00"
"20190916","0058","富邦發達","21,000","3","987,030","47.03","47.03","47.00","47.00","+","0.20","46.86","50","47.05","8","0.00"
"20190917","0058","富邦發達","21,000","3","983,210","47.01","47.01","46.81","46.81","-","0.19","46.66","7","46.89","8","0.00"
"20190918","0058","富邦發達","31,000","12","1,447,960","46.63","46.77","46.62","46.76","-","0.05","46.90","5","46.99","5","0.00"
"20190919","0058","富邦發達","24,000","6","1,125,480","46.97","46.97","46.88","46.88","+","0.12","46.71","60","46.90","28","0.00"
"20190920","0058","富邦發達","21,000","3","987,650","47.05","47.05","47.03","47.03","+","0.15","47.01","50","47.20","20","0.00"
"20190923","0058","富邦發達","22,000","3","1,036,400","47.20","47.20","47.10","47.10","+","0.07","46.91","50","47.10","21","0.00"
"20190924","0058","富邦發達","21,000","3","986,700","47.10","47.10","46.98","46.98","-","0.12","46.77","50","46.96","20","0.00"
"20190925","0058","富邦發達","20,000","2","933,200","46.66","46.66","46.66","46.66","-","0.32","46.45","50","46.84","20","0.00"
"20190926","0058","富邦發達","24,000","4","1,121,920","47.00","47.00","46.64","46.75","+","0.09","46.51","50","46.70","20","0.00"
"20190927","0058","富邦發達","3,506,000","30","162,308,120","46.55","46.73","46.28","46.73","-","0.02","46.20","1","46.59","5","0.00"
"20191001","0058","富邦發達","22,000","4","1,028,130","46.83","46.90","46.72","46.72","-","0.01","46.14","1","46.83","5","0.00"
"20191002","0058","富邦發達","22,000","4","1,027,550","46.77","46.78","46.70","46.70","-","0.02","46.07","1","46.75","5","0.00"
"20191003","0058","富邦發達","23,000","5","1,067,310","46.40","46.46","46.40","46.45","-","0.25","45.83","1","46.43","5","0.00"
"20191004","0058","富邦發達","20,000","2","926,200","46.31","46.31","46.31","46.31","-","0.14","45.84","1","46.52","5","0.00"
"20191007","0058","富邦發達","30,000","8","1,399,100","46.44","46.73","46.41","46.67","+","0.36","46.03","1","46.73","10","0.00"
"20191008","0058","富邦發達","24,000","5","1,124,270","46.92","46.92","46.83","46.83","+","0.16","46.22","1","46.88","5","0.00"
"20191009","0058","富邦發達","20,000","2","930,000","46.50","46.50","46.50","46.50","-","0.33","45.64","1","46.33","5","0.00"
"20191014","0058","富邦發達","20,000","2","939,200","46.96","46.96","46.96","46.96","+","0.46","46.63","2","46.96","2","0.00"
"20191015","0058","富邦發達","22,000","4","1,033,500","47.05","47.05","46.97","46.97","+","0.01","46.41","1","47.05","2","0.00"
"20191016","0058","富邦發達","21,000","3","988,800","47.20","47.20","47.08","47.08","+","0.11","46.52","1","47.22","5","0.00"
"20191017","0058","富邦發達","23,000","4","1,084,840","47.22","47.22","47.16","47.21","+","0.13","46.53","1","47.21","1","0.00"
"20191018","0058","富邦發達","25,000","7","1,188,210","47.21","47.63","47.21","47.55","+","0.34","46.91","1","47.58","7","0.00"
"20191021","0058","富邦發達","25,000","7","1,191,960","47.52","47.72","47.52","47.69","+","0.14","47.09","1","47.77","5","0.00"
"20191022","0058","富邦發達","21,000","3","1,005,950","47.95","47.95","47.90","47.90","+","0.21","47.21","1","47.90","5","0.00"
"20191023","0058","富邦發達","26,000","6","1,243,480","47.76","47.88","47.46","47.88","-","0.02","47.22","1","47.88","4","0.00"
"20191024","0058","富邦發達","23,000","5","1,101,020","47.74","47.88","47.74","47.84","-","0.04","47.37","1","47.84","1","0.00"
"20191025","0058","富邦發達","20,000","3","956,800","47.84","47.84","47.84","47.84"," ","0.00","47.22","1","47.84","1","0.00"
"20191028","0058","富邦發達","34,000","10","1,629,240","47.80","48.10","47.55","48.10","+","0.26","47.50","1","48.26","5","0.00"
"20191029","0058","富邦發達","24,000","6","1,152,540","48.21","48.21","47.99","47.99","-","0.11","47.74","1","47.99","2","0.00"
"20191030","0058","富邦發達","21,000","4","1,007,790","47.99","47.99","47.99","47.99"," ","0.00","48.00","1","48.35","5","0.00"
"20191031","0058","富邦發達","20,000","2","965,800","48.29","48.29","48.29","48.29","+","0.30","47.94","1","48.33","5","0.00"
"20191101","0058","富邦發達","21,000","3","1,017,890","48.29","48.48","48.29","48.48","+","0.19","48.32","1","48.72","5","0.00"
"20191104","0058","富邦發達","23,000","5","1,130,070","48.64","49.21","48.61","49.21","+","0.73","48.94","5","49.37","5","0.00"
"20191105","0058","富邦發達","22,000","4","1,087,400","49.20","49.45","49.20","49.45","+","0.24","49.16","1","49.76","5","0.00"
"20191106","0058","富邦發達","31,000","5","1,527,550","49.23","49.31","49.15","49.31","-","0.14","48.97","1","49.59","5","0.00"
"20191107","0058","富邦發達","20,000","8","983,850","49.23","49.26","49.15","49.18","-","0.13","48.90","1","49.49","5","0.00"
"20191108","0058","富邦發達","22,000","4","1,088,160","49.48","49.48","49.46","49.46","+","0.28","48.92","1","49.48","3","0.00"
"20191111","0058","富邦發達","21,000","3","1,024,050","48.85","48.85","48.76","48.76","-","0.70","48.33","1","48.74","1","0.00"
"20191112","0058","富邦發達","20,000","2","978,200","48.91","48.91","48.91","48.91","+","0.15","48.62","1","49.17","5","0.00"
"20191113","0058","富邦發達","23,000","5","1,121,870","48.48","48.81","48.48","48.81","-","0.10","48.24","1","48.80","5","0.00"
"20191114","0058","富邦發達","28,000","9","1,358,380","48.74","48.74","48.22","48.60","-","0.21","48.15","1","48.73","5","0.00"
"20191115","0058","富邦發達","25,000","7","1,218,600","48.70","48.80","48.39","48.80","+","0.20","48.25","1","48.82","2","0.00"
"20191118","0058","富邦發達","20,000","2","978,200","48.91","48.91","48.91","48.91","+","0.11","48.40","1","48.88","2","0.00"
"20191119","0058","富邦發達","24,000","7","1,175,880","48.87","49.16","48.87","49.16","+","0.25","48.74","1","49.33","5","0.00"
"20191120","0058","富邦發達","22,000","4","1,076,810","48.75","48.97","48.66","48.97","-","0.19","48.66","1","49.14","5","0.00"
"20191121","0058","富邦發達","31,000","5","1,499,370","48.13","48.50","48.11","48.50","-","0.47","48.18","1","48.74","1","0.00"
