"20190502",2402","¼Ý¹Å","3,153,104","1,266","55,172,601","17.25","17.70","17.25","17.35","+","0.10","17.35","40","17.40","14","36.91"
"20190503",2402","¼Ý¹Å","1,130,577","515","19,472,166","17.35","17.45","17.10","17.20","-","0.15","17.15","10","17.20","7","36.60"
"20190506",2402","¼Ý¹Å","2,538,552","1,052","41,688,166","16.90","16.95","16.20","16.25","-","0.95","16.25","9","16.30","17","34.57"
"20190507",2402","¼Ý¹Å","1,036,501","427","17,076,038","16.55","16.60","16.30","16.30","+","0.05","16.30","143","16.35","4","34.68"
"20190508",2402","¼Ý¹Å","713,502","369","11,564,731","16.00","16.50","15.95","16.35","+","0.05","16.35","25","16.45","11","34.79"
"20190509",2402","¼Ý¹Å","664,294","340","10,695,367","16.35","16.45","15.90","16.00","-","0.35","16.00","9","16.05","5","34.04"
"20190510",2402","¼Ý¹Å","965,906","387","15,390,154","16.05","16.35","15.70","15.70","-","0.30","15.70","5","15.85","1","33.40"
"20190513",2402","¼Ý¹Å","3,015,002","872","46,641,628","15.70","15.90","14.60","14.95","-","0.75","14.90","6","14.95","4","18.46"
"20190514",2402","¼Ý¹Å","1,102,101","453","16,098,135","14.60","15.00","14.20","14.95"," ","0.00","14.95","5","15.00","127","18.46"
"20190515",2402","¼Ý¹Å","528,411","258","8,051,657","15.05","15.40","15.05","15.15","+","0.20","15.15","18","15.30","14","18.70"
"20190516",2402","¼Ý¹Å","551,921","274","8,266,165","15.35","15.35","14.60","14.80","-","0.35","14.80","65","14.85","11","18.27"
"20190517",2402","¼Ý¹Å","782,221","365","11,392,816","15.05","15.05","14.40","14.50","-","0.30","14.50","2","14.55","13","17.90"
"20190520",2402","¼Ý¹Å","533,442","244","7,633,644","14.50","14.60","14.20","14.20","-","0.30","14.20","3","14.25","4","17.53"
"20190521",2402","¼Ý¹Å","938,500","376","13,324,824","14.25","14.70","13.90","14.65","+","0.45","14.60","42","14.65","5","18.09"
"20190522",2402","¼Ý¹Å","475,909","251","6,982,633","14.85","14.95","14.40","14.50","-","0.15","14.45","1","14.50","8","17.90"
"20190523",2402","¼Ý¹Å","519,100","270","7,396,339","14.30","14.45","14.10","14.40","-","0.10","14.35","4","14.40","1","17.78"
"20190524",2402","¼Ý¹Å","411,464","242","5,964,381","14.40","14.70","14.20","14.50","+","0.10","14.45","11","14.50","76","17.90"
"20190527",2402","¼Ý¹Å","471,740","301","6,730,108","14.40","14.60","14.10","14.25","-","0.25","14.25","13","14.30","5","17.59"
"20190528",2402","¼Ý¹Å","272,262","131","3,888,196","14.15","14.35","14.15","14.35","+","0.10","14.30","5","14.35","9","17.72"
"20190529",2402","¼Ý¹Å","228,001","142","3,256,014","14.35","14.35","14.20","14.30","-","0.05","14.25","14","14.30","1","17.65"
"20190530",2402","¼Ý¹Å","386,529","198","5,583,115","14.30","14.55","14.25","14.50","+","0.20","14.45","7","14.50","12","17.90"
"20190531",2402","¼Ý¹Å","339,285","183","4,967,673","14.55","14.75","14.55","14.60","+","0.10","14.60","19","14.65","1","18.02"
"20190603",2402","¼Ý¹Å","484,190","247","6,934,694","14.25","14.50","14.20","14.40","-","0.20","14.35","59","14.40","14","17.78"
"20190604",2402","¼Ý¹Å","216,300","107","3,133,039","14.55","14.65","14.35","14.40"," ","0.00","14.40","15","14.45","5","17.78"
"20190605",2402","¼Ý¹Å","266,389","158","3,884,489","14.60","14.70","14.45","14.50","+","0.10","14.45","26","14.60","10","17.90"
"20190606",2402","¼Ý¹Å","139,783","92","2,016,451","14.35","14.60","14.35","14.40","-","0.10","14.40","4","14.45","2","17.78"
"20190610",2402","¼Ý¹Å","277,335","126","4,017,873","14.55","14.55","14.45","14.50","+","0.10","14.45","5","14.50","24","17.90"
"20190611",2402","¼Ý¹Å","237,200","142","3,447,870","14.55","14.65","14.30","14.60","+","0.10","14.55","7","14.60","11","18.02"
"20190612",2402","¼Ý¹Å","333,509","182","4,901,003","14.60","14.90","14.50","14.85","+","0.25","14.85","28","14.90","54","18.33"
"20190613",2402","¼Ý¹Å","139,003","81","2,042,743","14.80","14.80","14.65","14.65","-","0.20","14.65","16","14.75","12","18.09"
"20190614",2402","¼Ý¹Å","138,230","87","2,025,916","14.60","14.75","14.60","14.65"," ","0.00","14.65","24","14.70","7","18.09"
"20190617",2402","¼Ý¹Å","210,990","99","3,090,851","14.65","14.70","14.60","14.65"," ","0.00","14.60","29","14.70","19","18.09"
