"20190502",5203","訊連","107,060","78","8,074,400","75.00","75.70","75.00","75.40","+","0.40","75.30","15","75.40","3","18.08"
"20190503",5203","訊連","178,704","125","13,567,651","75.50","76.30","75.50","75.90","+","0.50","75.90","42","76.00","1","18.20"
"20190506",5203","訊連","178,558","144","13,529,004","75.90","76.50","75.30","75.40","-","0.50","75.40","8","75.80","1","18.08"
"20190507",5203","訊連","94,126","73","7,186,576","76.40","76.90","75.80","76.00","+","0.60","76.00","2","76.40","1","18.23"
"20190508",5203","訊連","75,875","69","5,766,410","75.70","76.40","75.60","76.30","+","0.30","76.20","1","76.40","4","18.30"
"20190509",5203","訊連","108,886","79","8,243,338","76.10","76.40","75.40","75.40","-","0.90","75.40","14","75.60","5","18.08"
"20190510",5203","訊連","136,513","104","10,209,667","75.10","75.40","74.50","74.60","-","0.80","74.60","11","75.00","10","17.89"
"20190513",5203","訊連","113,002","87","8,303,446","75.00","75.00","72.80","73.40","-","1.20","73.40","1","73.50","8","17.60"
"20190514",5203","訊連","136,557","94","9,886,725","72.50","73.00","71.80","72.80","-","0.60","72.50","8","72.80","1","17.46"
"20190515",5203","訊連","49,747","49","3,643,331","73.60","73.60","72.90","73.20","+","0.40","73.20","4","73.50","4","17.55"
"20190516",5203","訊連","87,010","71","6,343,124","72.30","73.60","72.30","72.50","-","0.70","72.50","10","72.80","5","17.39"
"20190517",5203","訊連","108,034","89","7,797,143","72.70","72.80","71.50","72.00","-","0.50","72.00","7","72.10","2","17.27"
"20190520",5203","訊連","54,852","39","3,951,644","72.00","72.10","71.80","72.00"," ","0.00","72.00","2","72.20","1","17.27"
"20190521",5203","訊連","42,000","35","3,025,700","72.40","72.40","71.80","72.10","+","0.10","72.00","2","72.10","1","17.29"
"20190522",5203","訊連","96,565","45","6,955,480","72.00","72.80","71.80","72.40","+","0.30","72.00","3","72.20","2","17.36"
"20190523",5203","訊連","73,080","65","5,272,552","73.20","73.20","71.80","72.00","-","0.40","71.90","3","72.40","1","17.27"
"20190524",5203","訊連","61,150","52","4,395,459","71.80","72.20","71.50","72.10","+","0.10","72.00","3","72.20","5","17.29"
"20190527",5203","訊連","44,093","48","3,177,013","71.90","72.20","71.80","72.20","+","0.10","72.00","1","72.30","1","17.31"
"20190528",5203","訊連","39,007","35","2,812,904","72.20","72.30","71.90","72.10","-","0.10","72.10","1","72.20","3","17.29"
"20190529",5203","訊連","78,099","67","5,615,028","72.00","72.10","71.50","71.90","-","0.20","71.80","2","71.90","4","17.24"
"20190530",5203","訊連","61,500","64","4,428,800","71.90","72.30","71.80","72.00","+","0.10","72.00","1","72.10","1","17.27"
"20190531",5203","訊連","104,200","91","7,491,700","72.00","72.20","71.50","72.10","+","0.10","71.90","8","72.10","36","17.29"
"20190603",5203","訊連","128,007","93","9,124,300","72.70","72.70","70.90","71.50","-","0.60","71.50","19","71.70","1","17.15"
"20190604",5203","訊連","38,420","33","2,752,371","71.70","71.80","71.50","71.60","+","0.10","71.50","23","71.60","1","17.17"
"20190605",5203","訊連","25,536","29","1,832,375","71.90","71.90","71.70","71.70","+","0.10","71.70","1","71.80","10","17.19"
"20190606",5203","訊連","137,200","81","9,858,100","71.70","71.90","71.70","71.90","+","0.20","71.90","1","72.00","1","17.24"
"20190610",5203","訊連","50,601","47","3,636,450","71.90","72.00","71.80","71.80","-","0.10","71.80","7","71.90","1","17.22"
"20190611",5203","訊連","128,191","104","9,150,836","72.00","72.00","70.90","71.40","-","0.40","71.30","5","71.40","5","17.12"
"20190612",5203","訊連","71,286","60","5,094,505","71.60","71.80","71.20","71.80","+","0.40","71.80","1","71.90","8","17.22"
"20190613",5203","訊連","104,655","83","7,587,616","72.30","73.10","72.00","73.00","+","1.20","72.70","1","72.80","3","17.51"
"20190614",5203","訊連","132,476","77","9,652,457","73.00","73.50","72.40","72.50","-","0.50","72.50","3","72.80","3","17.39"
"20190617",5203","訊連","157,557","120","11,584,124","74.00","74.00","73.30","73.70","+","1.20","73.60","2","73.80","7","17.67"
"20190618",5203","訊連","96,001","75","7,003,173","73.90","73.90","72.30","72.70","-","1.00","72.60","3","72.90","2","17.43"
"20190619",5203","訊連","32,381","37","2,373,886","73.00","73.60","73.00","73.30","+","0.60","73.30","1","73.50","1","17.58"
"20190620",5203","訊連","51,823","47","3,821,171","73.30","74.10","73.20","73.70","+","0.40","73.60","17","73.80","1","17.67"
"20190621",5203","訊連","219,200","184","16,428,718","73.70","75.50","73.70","75.10","+","1.40","75.00","1","75.20","7","18.01"
"20190624",5203","訊連","192,400","175","14,611,534","75.50","76.50","75.00","76.50","+","1.40","76.00","10","76.50","1","18.35"
"20190625",5203","訊連","207,001","134","15,774,976","76.50","77.30","75.50","75.80","-","0.70","75.80","1","76.40","5","18.18"
"20190626",5203","訊連","132,399","108","10,105,160","76.40","76.90","75.80","76.70","+","0.90","76.70","1","76.80","2","18.39"
"20190627",5203","訊連","262,539","222","20,379,808","76.70","78.00","76.70","77.30","+","0.60","77.30","5","77.50","1","18.54"
"20190628",5203","訊連","174,267","136","13,579,917","77.30","78.40","77.30","77.70","+","0.40","77.60","3","77.70","6","18.63"
"20190701",5203","訊連","138,999","110","10,847,122","77.90","78.50","77.70","78.20","+","0.50","78.10","1","78.20","3","18.75"
"20190702",5203","訊連","262,608","217","20,701,732","78.00","79.50","76.50","79.10","+","0.90","79.10","2","79.20","1","18.97"
"20190703",5203","訊連","394,548","319","31,800,788","79.10","82.00","79.10","81.50","+","2.40","81.20","2","81.50","5","19.54"
"20190704",5203","訊連","176,323","172","14,280,260","81.90","81.90","80.30","80.70","-","0.80","80.70","3","80.80","1","19.35"
