"20190916","0057","碔ü集","30,000","10","1,609,050","53.50","53.80","53.50","53.80","+","0.30","53.60","50","53.85","50","0.00"
"20190917","0057","碔ü集","26,000","6","1,398,100","53.85","53.85","53.75","53.75","-","0.05","53.50","13","53.85","20","0.00"
"20190918","0057","碔ü集","100,000","7","5,386,750","53.75","54.00","53.75","53.90","+","0.15","53.80","65","54.05","50","0.00"
"20190919","0057","碔ü集","44,000","11","2,369,100","53.95","54.10","53.65","54.10","+","0.20","53.80","50","54.10","49","0.00"
"20190920","0057","碔ü集","22,000","4","1,188,300","54.15","54.15","54.00","54.00","-","0.10","53.85","50","54.15","15","0.00"
"20190923","0057","碔ü集","24,000","6","1,295,900","53.85","54.05","53.85","54.00"," ","0.00","53.75","50","54.05","21","0.00"
"20190924","0057","碔ü集","22,000","4","1,189,000","54.00","54.05","54.00","54.05","+","0.05","53.85","50","54.15","13","0.00"
"20190925","0057","碔ü集","20,000","2","1,074,000","53.70","53.70","53.70","53.70","-","0.35","53.50","20","53.90","20","0.00"
"20190926","0057","碔ü集","27,000","7","1,456,150","53.85","53.95","53.85","53.95","+","0.25","53.75","50","54.05","20","0.00"
"20190927","0057","碔ü集","24,000","5","1,295,550","54.00","54.05","53.75","54.00","+","0.05","53.55","70","54.00","20","0.00"
"20191001","0057","碔ü集","27,000","6","1,470,250","54.00","54.75","54.00","54.50","+","0.50","54.45","22","54.50","1","0.00"
"20191002","0057","碔ü集","58,000","15","3,149,850","54.45","54.50","54.25","54.50"," ","0.00","54.20","1","54.60","20","0.00"
"20191003","0057","碔ü集","26,000","8","1,406,400","53.60","54.15","53.60","54.10","-","0.40","53.70","35","54.10","20","0.00"
"20191004","0057","碔ü集","25,000","7","1,350,600","54.15","54.30","54.00","54.30","+","0.20","53.85","10","54.25","20","0.00"
"20191007","0057","碔ü集","25,000","7","1,359,300","54.25","54.40","54.20","54.30"," ","0.00","54.05","20","54.30","1","0.00"
"20191008","0057","碔ü集","26,000","7","1,429,600","55.00","55.10","54.70","54.70","+","0.40","54.65","32","55.00","1","0.00"
"20191009","0057","碔ü集","24,000","6","1,310,300","54.60","54.60","54.55","54.60","-","0.10","54.40","1","54.50","20","0.00"
"20191014","0057","碔ü集","22,000","3","1,220,100","55.05","55.50","55.05","55.50","+","0.90","55.10","13","55.50","20","0.00"
"20191015","0057","碔ü集","23,000","5","1,281,050","55.65","55.70","55.65","55.70","+","0.20","55.30","14","55.70","20","0.00"
"20191016","0057","碔ü集","35,000","8","1,957,550","56.00","56.00","55.90","55.90","+","0.20","55.80","1","55.95","1","0.00"
"20191017","0057","碔ü集","26,000","6","1,454,750","56.00","56.05","55.70","56.05","+","0.15","55.70","31","56.15","20","0.00"
"20191018","0057","碔ü集","23,000","4","1,288,450","56.35","56.35","56.00","56.00","-","0.05","55.65","20","56.10","20","0.00"
"20191021","0057","碔ü集","23,000","5","1,286,950","56.00","56.05","55.90","55.95","-","0.05","55.55","20","56.00","20","0.00"
"20191022","0057","碔ü集","24,000","6","1,350,500","56.40","56.40","56.25","56.25","+","0.30","56.10","20","56.25","1","0.00"
"20191023","0057","碔ü集","21,000","3","1,182,500","56.50","56.50","56.30","56.30","+","0.05","56.05","20","56.35","1","0.00"
"20191024","0057","碔ü集","23,000","5","1,299,000","56.60","56.60","56.20","56.50","+","0.20","56.25","20","56.60","1","0.00"
"20191025","0057","碔ü集","20,000","2","1,134,000","56.70","56.70","56.70","56.70","+","0.20","56.30","20","56.70","1","0.00"
"20191028","0057","碔ü集","30,000","7","1,700,300","56.60","56.80","56.45","56.75","+","0.05","56.45","20","56.90","20","0.00"
"20191029","0057","碔ü集","23,000","5","1,310,100","57.20","57.20","56.70","56.95","+","0.20","56.65","20","57.10","20","0.00"
"20191030","0057","碔ü集","26,000","7","1,480,200","56.70","57.05","56.65","57.05","+","0.10","56.65","20","57.15","20","0.00"
"20191031","0057","碔ü集","20,000","2","1,145,000","57.25","57.25","57.25","57.25","+","0.20","57.10","2","57.15","20","0.00"
"20191101","0057","碔ü集","22,000","4","1,257,800","56.90","57.20","56.90","57.20","-","0.05","56.90","21","57.35","20","0.00"
"20191104","0057","碔ü集","21,000","3","1,225,550","57.55","58.40","57.55","58.40","+","1.20","58.10","30","58.60","30","0.00"
"20191105","0057","碔ü集","23,000","5","1,353,550","58.85","58.85","58.85","58.85","+","0.45","58.65","20","59.15","20","0.00"
"20191106","0057","碔ü集","22,000","4","1,298,350","58.70","59.05","58.65","59.05","+","0.20","58.85","20","59.30","20","0.00"
"20191107","0057","碔ü集","6,000","6","353,750","59.05","59.05","58.80","58.80","-","0.25","58.55","20","59.05","20","0.00"
"20191108","0057","碔ü集","21,000","3","1,234,800","58.80","58.80","58.80","58.80"," ","0.00","58.35","20","58.80","20","0.00"
"20191111","0057","碔ü集","25,000","7","1,447,900","58.00","58.05","57.90","57.90","-","0.90","57.60","20","57.95","5","0.00"
"20191112","0057","碔ü集","25,000","6","1,453,500","58.00","58.20","57.80","58.20","+","0.30","58.05","20","58.20","5","0.00"
"20191113","0057","碔ü集","23,000","5","1,337,400","58.15","58.15","58.10","58.15","-","0.05","57.70","20","58.15","25","0.00"
"20191114","0057","碔ü集","511,000","9","29,687,000","58.25","58.25","57.75","58.10","-","0.05","57.70","20","58.20","20","0.00"
"20191115","0057","碔ü集","22,000","4","1,289,200","58.65","58.65","58.55","58.60","+","0.50","58.35","1","58.60","20","0.00"
"20191118","0057","碔ü集","23,000","5","1,353,400","58.80","58.85","58.80","58.85","+","0.25","58.80","2","59.05","20","0.00"
"20191119","0057","碔ü集","28,000","9","1,655,500","58.80","59.25","58.75","59.00","+","0.15","59.20","2","59.25","1","0.00"
"20191120","0057","碔ü集","21,000","7","1,241,150","59.05","59.25","59.00","59.20","+","0.20","59.00","2","59.25","20","0.00"
"20191121","0057","碔ü集","27,000","5","1,581,350","58.20","58.70","58.15","58.70","-","0.50","58.45","20","58.90","20","0.00"
